0.0011024806784221185	1.0231637836510907e-5	-0.0004548161904704268	0.0	-0.00017919680694620057	-5.024130098768304e-6	1.0317628252009799e-5	1.3552527156068805e-14
1.0181485401951004e-5	7.454851303325197e-5	1.3347708111314735e-5	0.0	1.4963552586681056e-5	-6.329010124143941e-6	5.596219424279167e-6	5.421010862427522e-14
-0.0004548132980731405	1.3414975842684657e-5	0.0013393803676491566	0.0	-0.000244905258670481	-6.815519536815338e-6	1.4052246277945594e-5	1.3552527156068805e-14
1.5050276563205456e-7	1.528198314421081e-5	9.504896869572121e-8	0.0	-1.3515960269397387e-6	2.181819178451172e-7	-1.5720687555551005e-7	1.0842021724855044e-13
-0.0001791838566493056	1.4758036738743256e-5	-0.00024489222621477827	0.0	0.001532941986916907	-1.1155944332381929e-5	2.3830471680718647e-5	1.3552527156068805e-14
-5.037629818502309e-6	-6.302315440354089e-6	-6.812671520667335e-6	0.0	-1.1118372932397702e-5	0.0002589649616708406	-0.0002066369373786986	0.0
1.03018007535996e-5	5.5434028678122416e-6	1.3887712594501389e-5	0.0	2.3194725220360146e-5	-0.00020545522509858583	0.0005542251825660025	4.3368086899420177e-13
1.6465013406318955e-7	-1.4682626581718848e-7	2.0210549074540038e-7	0.0	3.0431704415848684e-7	-1.391895271966642e-7	1.1675311784886292e-7	0.0008547008546954856
-1.6465012876923363e-7	1.4682626232317758e-7	-2.021054908512795e-7	0.0	-3.0431704426436596e-7	1.3918952560847744e-7	-1.1675312134287383e-7	0.0008547008546992972
0.5512403392117504	0.005115818919529391	-0.22740809523490169	0.0	-0.08959840347433357	-0.00251206505076651	0.005158814125882927	6.938893903907228e-12
0.005090742702384965	0.03727425652855221	0.006673854052730022	0.0	0.007481776295725773	-0.003164505060770928	0.0027981097161511315	2.7755575615628914e-11
-0.2274066490358384	0.006707487922724686	0.6696901838250391	0.0	-0.12245262933502365	-0.0034077597688142447	0.007026123138159646	6.938893903907228e-12
7.525138845387858e-5	0.007640991561697064	4.752448434786061e-5	0.0	-0.0006757980286486998	0.00010909095848887773	-7.860342932097808e-5	5.551115123125783e-11
-0.08959192832405649	0.0073790183685584765	-0.12244611310649467	0.0	0.7664709934587788	-0.005577972167492007	0.011915235839654592	3.469446951953614e-12
-0.002518814934404645	-0.0031511576681353404	-0.003406335769007285	0.0	-0.005559186444514808	0.12948248073740842	-0.10331846866939998	0.0
0.005150900372896672	0.002771701423931461	0.006943856323271547	0.0	0.011597362570281433	-0.10272761258312002	0.2771125913181294	2.220446049250313e-10
8.232506701084247e-5	-7.341313294035798e-5	0.00010105274538159403	0.0	0.00015215852211016012	-6.959476360002617e-5	5.8376558903679154e-5	0.42735042734783935
-8.232506435454714e-5	7.34131312056345e-5	-0.00010105274543580414	0.0	-0.00015215852211016012	6.959476278687454e-5	-5.837656063840263e-5	0.42735042734957407
